,bathrooms,bedrooms,beds,room_type,accommodates,bed_type,guests_included,minimum_nights,maximum_nights,cancellation_policy,require_guest_phone_verification,require_guest_profile_picture,host_has_profile_pic,host_identity_verified,price,price_per_person,accom_per_bed,baths_per_bed,extra_guest_ratio,price_surge_percent,price_std_percent,cleaning_fee_percent,guest_fee_percent,property_type_Apartment,property_type_House,property_type_Other,neighborhood_Ballard,neighborhood_Beacon Hill,neighborhood_Capitol Hill,neighborhood_Cascade,neighborhood_Central Area,neighborhood_Downtown,neighborhood_Other neighborhoods,neighborhood_Queen Anne,neighborhood_Rainier Valley,neighborhood_University District,neighborhood_West Seattle
1175,1.0,1.0,1.0,1,2,1,1,1,1125,1,0,0,1,1,40.0,20.0,2.0,1.0,0.5,-1.8604651162790753,10.2657112929375,20.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1176,2.5,3.0,3.0,2,8,1,1,1,1125,1,0,0,1,1,150.0,18.75,2.6666666666666665,0.8333333333333334,0.125,-26.466666666666672,4.949622756544056,33.33333333333333,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1177,1.0,1.0,1.0,1,2,1,1,1,365,1,1,0,1,1,46.0,23.0,2.0,1.0,0.5,0.0,0.0,43.47826086956522,32.608695652173914,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1178,1.0,1.0,1.0,1,2,1,1,2,21,1,1,0,1,1,64.0,32.0,2.0,1.0,0.5,8.775684931506845,14.039181810319521,0.0,23.4375,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1179,1.0,1.0,1.0,2,2,1,2,2,1125,1,0,0,1,1,125.0,62.5,2.0,1.0,1.0,0.0,0.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1180,2.0,3.0,4.0,2,6,1,6,3,1125,0,0,0,1,1,250.0,41.666666666666664,1.5,0.5,1.0,8.876712328767123,13.71205574222943,30.0,20.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1181,1.0,0.0,2.0,2,4,1,2,2,1125,1,0,0,1,0,147.0,36.75,2.0,0.5,0.5,0.0,0.0,17.006802721088434,6.122448979591836,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1182,1.0,1.0,1.0,0,1,0,1,2,1125,0,0,0,1,0,30.0,30.0,1.0,1.0,1.0,12.903828197945844,15.178991194847155,33.33333333333333,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1183,1.0,1.0,1.0,2,3,1,1,1,1125,0,0,0,1,1,150.0,50.0,3.0,1.0,0.3333333333333333,-0.10958904109589218,1.2054703287234767,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1184,1.0,1.0,1.0,1,2,1,1,2,1125,0,0,0,1,0,78.0,39.0,2.0,1.0,0.5,0.0,0.0,57.692307692307686,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1185,1.0,1.0,2.0,2,4,1,2,1,1125,1,0,0,1,0,120.0,30.0,2.0,0.5,0.5,0.0,0.0,20.833333333333336,16.666666666666664,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1186,2.0,3.0,2.0,2,5,1,4,2,1125,0,0,0,1,0,280.0,56.0,2.5,1.0,0.8,0.0,0.0,35.714285714285715,17.857142857142858,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1187,1.0,1.0,1.0,1,2,1,1,2,1125,2,0,0,1,1,75.0,37.5,2.0,1.0,0.5,3.799086757990877,6.026685601110945,66.66666666666666,13.333333333333334,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1188,1.0,1.0,1.0,2,4,1,1,1,1125,0,0,0,1,1,178.0,44.5,4.0,1.0,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1189,1.0,5.0,5.0,2,8,1,1,1,1125,0,0,0,1,1,450.0,60.0,1.6,0.2,0.125,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1190,1.0,2.0,3.0,2,5,1,4,2,1125,2,0,0,1,1,129.0,25.8,1.6666666666666667,0.3333333333333333,0.8,2.177510669802296,3.5037567031439427,77.51937984496125,19.379844961240313,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1191,1.0,1.0,1.0,1,2,1,1,1,1125,1,0,0,1,1,50.0,25.0,2.0,1.0,0.5,-7.904761904761903,10.099048638863872,16.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1192,1.0,1.0,1.0,1,4,1,2,1,1125,1,0,0,1,1,50.0,12.5,4.0,1.0,0.5,-11.686274509803917,8.346233152934158,30.0,10.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1193,2.0,3.0,3.0,2,5,1,5,1,1125,1,0,0,1,0,175.0,35.0,1.6666666666666667,0.6666666666666666,1.0,0.0,0.0,57.14285714285714,5.714285714285714,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1194,1.0,1.0,1.0,1,2,0,2,1,3,2,1,1,1,1,88.0,44.0,2.0,1.0,1.0,0.0,0.0,22.727272727272727,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1195,1.0,1.0,1.0,2,2,1,1,2,1125,0,0,0,1,0,100.0,50.0,2.0,1.0,0.5,11.168091168091166,17.969902028597126,30.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1196,2.0,2.0,2.0,2,5,1,4,2,1125,2,0,0,1,1,225.0,45.0,2.5,1.0,0.8,-0.9644572526416928,3.5411532568062074,22.22222222222222,11.11111111111111,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1197,1.0,2.0,3.0,2,6,1,4,2,14,2,0,0,1,0,200.0,33.333333333333336,2.0,0.3333333333333333,0.6666666666666666,0.0,0.0,37.5,12.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1198,1.5,2.0,4.0,2,6,1,4,3,1125,2,0,0,1,1,250.0,41.666666666666664,1.5,0.375,0.6666666666666666,24.904109589041102,22.45396045707164,30.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1199,1.5,0.0,4.0,2,9,1,2,4,1125,2,0,0,1,1,95.0,10.555555555555555,2.25,0.375,0.2222222222222222,4.651573066745063,9.175128539459896,105.26315789473684,36.84210526315789,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1200,4.0,4.0,7.0,2,15,1,2,1,1125,2,0,0,1,1,172.0,11.466666666666667,2.142857142857143,0.5714285714285714,0.13333333333333333,61.879579483912075,85.47000350609773,87.20930232558139,20.348837209302324,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1201,1.0,1.0,1.0,1,2,0,2,1,1125,0,0,0,1,1,99.0,49.5,2.0,1.0,1.0,2.8780960287809743,4.565670909932534,15.151515151515152,35.35353535353536,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1202,1.0,1.0,1.0,1,2,0,2,1,1125,0,0,0,1,1,99.0,49.5,2.0,1.0,1.0,6.331811263318121,10.044476001851573,15.151515151515152,35.35353535353536,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1203,1.0,2.0,3.0,2,5,1,1,1,1125,1,0,0,1,0,175.0,35.0,1.6666666666666667,0.3333333333333333,0.2,3.256360078277898,5.165730515237953,54.285714285714285,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1204,3.5,5.0,7.0,2,12,1,1,3,1125,2,0,0,1,1,350.0,29.166666666666668,1.7142857142857142,0.5,0.08333333333333333,94.5619335347432,22.71106260690954,71.42857142857143,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1205,1.0,1.0,1.0,1,2,1,1,1,1125,2,0,0,1,1,69.0,34.5,2.0,1.0,0.5,4.129442128250949,6.550745218598852,36.231884057971016,28.985507246376812,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1206,2.0,3.0,3.0,2,10,1,1,3,1125,2,1,1,1,1,375.0,37.5,3.3333333333333335,0.6666666666666666,0.1,-0.02758620689655711,0.4697761756117619,52.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1207,1.0,1.0,1.0,2,3,1,2,2,1125,2,0,0,1,0,144.0,48.0,3.0,1.0,0.6666666666666666,-0.5973715651135136,4.071980965050739,41.66666666666667,13.88888888888889,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1208,1.0,1.0,1.0,2,4,1,1,1,31,1,0,0,1,0,450.0,249.75,4.0,1.0,0.25,0.0,0.0,8.508508508508509,1.001001001001001,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1209,2.0,2.0,3.0,2,6,1,1,2,1125,2,0,0,1,1,138.0,23.0,2.0,0.6666666666666666,0.16666666666666666,83.30297141931828,68.36190640692207,71.73913043478261,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1210,1.0,1.0,2.0,2,4,1,1,2,365,2,1,1,1,1,145.0,36.25,2.0,0.5,0.25,37.100427888245655,37.04356775922346,66.20689655172414,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1211,1.0,1.0,1.0,2,2,1,1,1,1125,2,0,0,1,1,125.0,62.5,2.0,1.0,0.5,-0.37515527950311434,2.2326668756628942,32.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1212,1.0,1.0,1.0,0,1,1,1,1,1125,0,0,0,1,0,45.0,45.0,1.0,1.0,1.0,0.0,0.0,22.22222222222222,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1213,1.0,1.0,1.0,0,2,0,1,1,14,2,0,0,1,0,35.0,17.5,2.0,1.0,0.5,16.277056277056268,25.83015193198448,0.0,28.57142857142857,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1214,1.0,1.0,2.0,2,4,1,1,3,1125,2,0,0,1,1,225.0,56.25,2.0,0.5,0.25,0.0,0.0,26.666666666666668,11.11111111111111,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1215,1.0,1.0,1.0,1,1,1,1,2,1125,0,0,0,1,1,50.0,50.0,1.0,1.0,1.0,34.56521739130434,23.63674368803608,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1216,1.0,0.0,1.0,2,4,1,1,2,1125,2,1,1,1,1,120.0,30.0,4.0,1.0,0.25,26.71428571428571,39.7608272869994,124.16666666666667,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1217,1.0,1.0,1.0,2,2,1,2,7,1125,0,0,0,1,1,100.0,50.0,2.0,1.0,1.0,0.0,0.0,25.0,30.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1218,1.0,1.0,2.0,2,5,1,0,2,1125,2,0,0,1,1,120.0,24.0,2.5,0.5,0.0,15.429875120076852,21.936617860635454,8.333333333333332,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1219,1.0,1.0,1.0,2,3,1,1,5,1125,2,0,0,1,1,249.0,83.0,3.0,1.0,0.3333333333333333,0.0,0.0,40.16064257028113,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1220,1.0,0.0,1.0,2,3,1,2,2,26,1,0,0,1,1,95.0,31.666666666666668,3.0,1.0,0.6666666666666666,0.0,0.0,63.1578947368421,10.526315789473683,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1221,1.0,1.0,1.0,2,3,1,2,2,1125,2,0,0,1,0,150.0,50.0,3.0,1.0,0.6666666666666666,0.0,0.0,40.0,13.333333333333334,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1222,1.0,1.0,1.0,2,2,1,2,1,20,2,0,0,1,0,130.0,65.0,2.0,1.0,1.0,-26.45074224021592,6.974404336485918,46.92307692307692,38.46153846153847,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1223,1.0,0.0,1.0,2,4,1,1,3,1125,2,1,1,1,1,130.0,32.5,4.0,1.0,0.25,26.099906191369616,36.95416894456386,126.15384615384615,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1224,1.0,1.0,2.0,2,4,1,2,3,60,0,0,0,1,1,105.0,26.25,2.0,0.5,0.5,5.263157894736836,8.545774263553556,47.61904761904761,14.285714285714285,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1225,1.0,0.0,3.0,2,6,1,2,1,1125,2,0,0,1,1,105.0,17.5,2.0,0.3333333333333333,0.3333333333333333,13.147502903600472,21.6817309231677,47.61904761904761,9.523809523809524,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1226,1.0,1.0,1.0,2,3,1,1,2,1125,0,0,0,1,1,175.0,58.333333333333336,3.0,1.0,0.3333333333333333,-10.943820224719092,19.411135151426766,34.285714285714285,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1227,1.0,0.0,2.0,2,3,1,2,2,1125,1,0,0,1,1,100.0,33.333333333333336,1.5,0.5,0.6666666666666666,26.311111111111106,14.521877310971904,0.0,25.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1228,1.0,0.0,1.0,2,2,1,2,2,22,2,0,0,1,1,129.0,64.5,2.0,1.0,1.0,12.216119356472287,23.274496066014606,47.286821705426355,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1229,1.0,0.0,3.0,2,4,1,2,1,1125,2,0,0,1,1,90.0,22.5,1.3333333333333333,0.3333333333333333,0.5,24.178743961352666,19.715359906216488,72.22222222222221,22.22222222222222,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1230,2.5,2.0,3.0,2,6,1,4,20,1125,2,1,1,1,1,350.0,58.333333333333336,2.0,0.8333333333333334,0.6666666666666666,0.0,0.0,31.428571428571427,5.714285714285714,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1231,1.0,2.0,2.0,2,4,1,1,1,1125,0,0,0,1,0,199.0,49.75,2.0,0.5,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1232,1.0,0.0,1.0,2,2,1,0,2,1125,2,0,0,1,1,75.0,37.5,2.0,1.0,0.0,9.540229885057471,15.092286602856317,13.333333333333334,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1233,1.0,1.0,2.0,2,4,1,2,3,60,2,0,0,1,1,110.0,27.5,2.0,0.5,0.5,-10.82251082251081,19.42117946283557,45.45454545454545,13.636363636363635,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1234,1.0,1.0,1.0,2,3,1,2,1,1125,2,1,1,1,1,80.0,26.666666666666668,3.0,1.0,0.6666666666666666,75.81804281345566,76.27168149047631,43.75,37.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1235,1.0,0.0,1.0,2,2,1,1,2,1125,2,0,0,1,1,150.0,75.0,2.0,1.0,0.5,-3.0303030303030165,9.65609099170537,26.666666666666668,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1236,1.0,0.0,1.0,2,2,1,0,2,7,2,0,0,1,0,95.0,47.5,2.0,1.0,0.0,12.944523470839254,15.791330219279864,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1237,1.0,1.0,1.0,2,3,1,2,2,1125,2,1,1,1,1,139.0,46.333333333333336,3.0,1.0,0.6666666666666666,21.850288364349836,14.503774429194896,43.16546762589928,14.388489208633093,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1238,1.0,1.0,1.0,2,3,1,2,2,1125,2,1,1,1,1,139.0,46.333333333333336,3.0,1.0,0.6666666666666666,60.28609019399265,34.62374677564103,43.16546762589928,14.388489208633093,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1239,1.0,1.0,2.0,2,4,1,1,2,365,2,1,1,1,1,275.0,68.75,2.0,0.5,0.25,-29.16317016317017,18.248857983350007,34.54545454545455,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1240,1.0,0.0,1.0,2,2,1,1,2,5,2,0,0,1,0,135.0,67.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1241,1.0,1.0,3.0,2,5,1,2,1,15,2,0,0,1,1,128.0,25.6,1.6666666666666667,0.3333333333333333,0.4,4.645270270270263,12.691066258283692,35.15625,7.8125,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1242,1.0,1.0,2.0,2,4,1,1,2,365,2,1,1,1,1,107.0,26.75,2.0,0.5,0.25,44.69889212106209,36.033059290861296,89.7196261682243,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1243,1.0,1.0,1.0,2,2,1,1,2,1125,0,0,0,1,0,150.0,75.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1244,1.0,1.0,2.0,2,4,1,1,2,90,2,1,1,1,1,100.0,25.0,2.0,0.5,0.25,51.04093567251462,36.46777089998077,96.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1245,1.0,1.0,1.0,2,2,1,1,3,7,0,0,0,1,1,100.0,50.0,2.0,1.0,0.5,2.61707988980715,4.93431274628295,70.0,20.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1246,1.0,1.0,1.0,2,2,1,1,5,30,2,1,0,1,1,120.0,60.0,2.0,1.0,0.5,4.7687861271676235,7.543401548906095,62.5,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1247,1.0,0.0,1.0,2,5,1,2,1,90,2,1,1,1,1,125.0,25.0,5.0,1.0,0.4,-1.0158730158730145,3.9118970074064063,48.0,20.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1248,1.0,1.0,1.0,2,2,1,1,2,1125,0,0,0,1,0,120.0,60.0,2.0,1.0,0.5,7.227138643067854,11.350196193138386,83.33333333333334,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1249,1.0,0.0,2.0,2,4,1,1,3,1125,2,0,0,1,0,150.0,37.5,2.0,0.5,0.25,-0.11799410029499358,8.12165772216575,99.33333333333333,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1250,1.0,0.0,1.0,2,2,1,1,3,1125,1,0,0,1,1,129.0,64.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1251,1.0,0.0,1.0,2,2,1,1,2,1125,1,0,0,1,1,140.0,70.0,2.0,1.0,0.5,-4.062758051197357,10.152366820336539,35.714285714285715,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1252,1.0,0.0,2.0,2,3,1,2,1,29,1,0,0,1,1,150.0,50.0,1.5,0.5,0.6666666666666666,7.735294117647062,18.81272389141934,0.0,23.333333333333332,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1253,1.0,1.0,2.0,2,3,1,2,2,1125,2,1,1,1,1,149.0,49.666666666666664,1.5,0.5,0.6666666666666666,-17.866234667900947,10.215294542918393,33.557046979865774,33.557046979865774,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1254,2.0,2.0,2.0,2,4,1,1,7,1125,2,0,0,1,1,229.0,57.25,2.0,1.0,0.25,0.0,0.0,43.66812227074236,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1255,1.0,0.0,2.0,2,3,1,1,2,1125,1,0,0,1,1,180.0,60.0,1.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1256,1.0,0.0,1.0,2,2,1,0,2,7,2,0,1,1,1,93.0,46.5,2.0,1.0,0.0,6.481072322875248,16.538968733253583,53.76344086021505,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1257,1.0,0.0,2.0,2,3,1,1,3,10,1,0,0,1,1,110.0,36.666666666666664,1.5,0.5,0.3333333333333333,3.821656050955413,6.13418877219628,0.0,22.727272727272727,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1258,1.0,1.0,1.0,2,2,1,2,1,1125,2,1,1,1,1,126.0,63.0,2.0,1.0,1.0,-1.1512297226582868,3.6510383943875673,39.682539682539684,27.77777777777778,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1259,1.0,1.0,1.0,2,1,1,2,1,1125,2,1,1,1,1,139.0,139.0,1.0,1.0,2.0,0.0,0.0,35.97122302158273,17.985611510791365,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1260,1.0,1.0,1.0,2,2,1,1,3,1125,2,1,1,1,1,157.0,78.5,2.0,1.0,0.5,25.138530101950284,34.16947765303837,101.27388535031847,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1261,1.0,1.0,1.0,1,1,1,1,1,14,1,0,0,1,1,90.0,90.0,1.0,1.0,1.0,0.0,0.0,66.66666666666666,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1262,1.0,1.0,1.0,2,4,1,2,1,1125,2,1,1,1,1,90.0,22.5,4.0,1.0,0.5,52.69461077844313,59.69284659807516,35.55555555555556,27.77777777777778,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1263,1.0,0.0,1.0,2,2,1,2,1,1125,2,1,1,1,1,125.0,62.5,2.0,1.0,1.0,0.0,0.0,40.0,32.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1264,1.0,1.0,1.0,1,2,1,1,1,1125,2,0,0,1,1,95.0,47.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1265,2.0,2.0,3.0,2,6,1,1,2,1125,2,0,0,1,1,197.0,32.833333333333336,2.0,0.6666666666666666,0.16666666666666666,55.532146543557246,61.158242806945054,50.25380710659898,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1266,1.0,1.0,3.0,2,5,1,1,2,365,2,0,0,1,1,155.0,31.0,1.6666666666666667,0.3333333333333333,0.2,38.151126822801594,36.921699322282755,61.29032258064516,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1267,1.0,2.0,2.0,2,6,1,1,2,1125,2,1,1,1,1,195.0,32.5,3.0,0.5,0.16666666666666666,20.477554918815667,33.59783459595922,94.35897435897435,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1268,2.0,2.0,3.0,2,6,1,1,2,1125,2,0,0,1,1,150.0,25.0,2.0,0.6666666666666666,0.16666666666666666,101.18374884579868,80.75503902394556,66.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1269,1.0,1.0,1.0,2,3,1,1,2,1125,2,0,0,1,1,175.0,58.333333333333336,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1270,2.0,2.0,3.0,2,6,1,1,2,1125,2,0,0,1,1,156.0,26.0,2.0,0.6666666666666666,0.16666666666666666,62.33574827757653,60.40353534624302,63.46153846153846,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1271,2.5,2.0,2.0,2,6,1,1,1,1125,2,0,0,1,1,320.0,53.333333333333336,3.0,1.25,0.16666666666666666,0.0,0.0,46.875,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1272,2.0,2.0,2.0,2,7,1,1,1,1125,2,0,0,1,1,200.0,28.571428571428573,3.5,1.0,0.14285714285714285,42.06798866855523,38.713522723741974,52.5,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1273,1.0,1.0,2.0,2,3,1,1,5,365,0,0,0,1,0,200.0,66.66666666666667,1.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1274,2.0,2.0,3.0,2,6,1,1,2,1125,2,0,0,1,1,165.0,27.5,2.0,0.6666666666666666,0.16666666666666666,70.03310415075121,64.91406782446091,60.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1275,1.0,0.0,1.0,2,3,1,1,2,1125,0,0,0,1,1,148.0,49.333333333333336,3.0,1.0,0.3333333333333333,0.0,0.0,33.78378378378378,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1276,2.0,3.0,4.0,2,7,1,1,2,1125,2,0,0,1,1,127.0,18.142857142857142,1.75,0.5,0.14285714285714285,178.79640044994375,105.44269935008094,85.8267716535433,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1277,3.0,3.0,4.0,2,8,1,1,3,1125,2,1,1,1,1,405.0,50.625,2.0,0.75,0.125,9.827674897119332,22.03881680989656,65.18518518518519,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1278,1.0,2.0,2.0,2,4,1,4,2,1125,2,1,1,1,1,219.0,54.75,2.0,0.5,1.0,10.508331065348209,18.258369230810985,36.5296803652968,9.1324200913242,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1279,2.0,3.0,4.0,2,10,1,1,3,1125,2,0,0,1,1,450.0,89.9,2.5,0.5,0.1,1.2536950202496344,2.0043759044457574,17.686318131256954,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1280,1.0,1.0,1.0,2,3,1,2,1,1125,2,1,1,1,1,150.0,50.0,3.0,1.0,0.6666666666666666,5.952380952380953,13.393609313159264,33.33333333333333,20.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1281,2.0,2.0,4.0,2,6,1,1,3,1125,2,1,1,1,1,239.0,39.833333333333336,1.5,0.5,0.16666666666666666,21.555909891980683,35.89940228391197,87.44769874476988,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1282,1.0,1.0,2.0,2,4,1,1,2,1000,2,1,1,1,1,150.0,37.5,2.0,0.5,0.25,33.64653243847875,33.42335205727611,64.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1283,1.0,1.0,1.0,2,4,1,1,2,1125,2,0,0,1,1,140.0,35.0,4.0,1.0,0.25,51.86303387334317,42.724740886576484,57.14285714285714,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1284,2.0,2.0,3.0,2,6,1,1,2,1125,2,0,0,1,1,117.0,19.5,2.0,0.6666666666666666,0.16666666666666666,138.5325662333973,91.96867931412031,84.61538461538461,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1285,1.0,1.0,2.0,2,4,1,1,2,120,2,1,0,1,1,99.0,24.75,2.0,0.5,0.25,79.96632996632995,51.02433676584579,75.75757575757575,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1286,1.0,1.0,1.0,2,3,1,1,1,7,0,0,0,1,0,170.0,56.666666666666664,3.0,1.0,0.3333333333333333,-1.6830528245292409,2.662277682030835,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1287,1.0,0.0,2.0,2,2,1,1,1,1125,0,0,0,1,1,100.0,50.0,1.0,0.5,0.5,0.0,0.0,10.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1288,2.0,2.0,3.0,2,6,1,1,2,365,2,1,1,1,1,300.0,50.0,2.0,0.6666666666666666,0.16666666666666666,-2.901709401709407,36.69750839644461,36.666666666666664,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1289,1.0,1.0,2.0,2,4,1,1,2,365,2,1,1,1,1,250.0,62.5,2.0,0.5,0.25,-28.652760736196313,18.28158120806542,40.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1290,2.0,2.0,3.0,2,6,1,1,2,365,2,1,1,1,1,197.0,32.833333333333336,2.0,0.6666666666666666,0.16666666666666666,47.831567471808675,56.45242360984992,57.360406091370564,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1291,1.0,2.0,3.0,2,6,1,1,2,365,2,1,1,1,1,175.0,29.166666666666668,2.0,0.3333333333333333,0.16666666666666666,49.29900332225914,54.720139365515095,61.142857142857146,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1292,1.0,1.0,1.0,2,3,1,1,1,1125,0,0,0,1,1,130.0,43.333333333333336,3.0,1.0,0.3333333333333333,0.0,0.0,38.46153846153847,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
